,caudalanteriorcingulate-lh,frontalpole-rh,fusiform-lh,insula-lh,insula-rh,isthmuscingulate-rh,parahippocampal-rh,rostralanteriorcingulate-rh
caudalanteriorcingulate-lh,0.14285714285714285,0.0,0.14285714285714285,0.16326530612244897,0.14285714285714285,0.12244897959183673,0.12244897959183673,0.16326530612244897
frontalpole-rh,0.0,0.8666666666666667,0.0,0.0,0.0,0.0,0.0,0.13333333333333333
fusiform-lh,0.14285714285714285,0.0,0.14285714285714285,0.16071428571428573,0.14285714285714285,0.125,0.125,0.16071428571428573
insula-lh,0.14285714285714285,0.0,0.14285714285714285,0.16326530612244897,0.14285714285714285,0.12244897959183673,0.12244897959183673,0.16326530612244897
insula-rh,0.14285714285714285,0.0,0.14285714285714285,0.16071428571428573,0.14285714285714285,0.125,0.125,0.16071428571428573
isthmuscingulate-rh,0.14814814814814814,0.0,0.14814814814814814,0.14814814814814814,0.14814814814814814,0.12962962962962962,0.12962962962962962,0.14814814814814814
parahippocampal-rh,0.13793103448275862,0.0,0.15517241379310345,0.13793103448275862,0.15517241379310345,0.13793103448275862,0.13793103448275862,0.13793103448275862
rostralanteriorcingulate-rh,0.125,0.0,0.125,0.14285714285714285,0.125,0.10714285714285714,0.10714285714285714,0.26785714285714285
