,frontalpole-lh,frontalpole-rh,insula-lh,lateralorbitofrontal-rh,medialorbitofrontal-lh,medialorbitofrontal-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh
frontalpole-lh,0.3916786226685796,0.10138689622190339,0.0,0.10138689622190339,0.10138689622190339,0.10138689622190339,0.10138689622190339,0.10138689622190339
frontalpole-rh,0.0449438202247191,0.16811532753868985,0.0,0.16260334958660166,0.14352342590629638,0.16896332414670343,0.1534873860504558,0.15836336654653382
insula-lh,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
lateralorbitofrontal-rh,0.041141082864350864,0.1496215796623326,0.0,0.18144770036871724,0.14205317290898506,0.16475839316902774,0.1674752571317679,0.15350281389481854
medialorbitofrontal-lh,0.04586758978797058,0.14820424058848983,0.0,0.16010385114668974,0.1722198182604933,0.16594547814798788,0.15837299870186067,0.149286023366508
medialorbitofrontal-rh,0.04087140929246193,0.15365336417967998,0.0,0.16406400616926933,0.14709851551956815,0.1827646038172354,0.15654520917678813,0.1550028918449971
rostralanteriorcingulate-lh,0.041487279843444226,0.14246575342465753,0.0,0.16888454011741683,0.14207436399217221,0.15851272015655576,0.18825831702544032,0.15831702544031312
rostralanteriorcingulate-rh,0.043451526952244315,0.1531051444968231,0.0,0.16171346587415453,0.13978274236523877,0.1643779463004714,0.1649928263988522,0.17257634761221563
