,frontalpole-lh,frontalpole-rh,insula-lh,insula-rh,medialorbitofrontal-lh,medialorbitofrontal-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh
frontalpole-lh,0.23491867407864936,0.17294626312538605,0.04714844554251595,0.0,0.1791229153798641,0.16512250360304714,0.027794935145151328,0.17294626312538605
frontalpole-rh,0.19247434435575828,0.20615735461801596,0.045838084378563286,0.0,0.19452679589509692,0.19429874572405928,0.013454960091220068,0.1532497149372862
insula-lh,0.12396694214876033,0.10964187327823692,0.4402203856749311,0.0,0.11790633608815428,0.11294765840220386,0.032506887052341595,0.0628099173553719
insula-rh,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
medialorbitofrontal-lh,0.19808087731322824,0.19305460360977839,0.04934886908841672,0.0,0.20973269362577107,0.18665752798720586,0.01347955220470642,0.1496458761708933
medialorbitofrontal-rh,0.18904302845050552,0.2003291794027745,0.048671525981660003,0.0,0.19351046320244533,0.20620738302374794,0.013872560545497296,0.14836585939336938
rostralanteriorcingulate-lh,0.15358361774744028,0.0671217292377702,0.0671217292377702,0.0,0.0671217292377702,0.0671217292377702,0.4243458475540387,0.15358361774744028
rostralanteriorcingulate-rh,0.21372499366928335,0.17067612053684478,0.029880982527222082,0.0,0.16687769055457077,0.15978728792099264,0.03418586984046594,0.2248670549506204
