,frontalpole-lh,frontalpole-rh,insula-lh,isthmuscingulate-rh,parahippocampal-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh,temporalpole-rh
frontalpole-lh,0.40239963082602676,0.17951084448546378,0.0,0.06506691278264883,0.06091370558375635,0.1435163820950623,0.148592524227042,0.0
frontalpole-rh,0.12793388429752067,0.32,0.0,0.03371900826446281,0.036694214876033054,0.23603305785123968,0.2456198347107438,0.0
insula-lh,0.0,0.0,0.7668112798264642,0.0,0.0,0.0,0.0,0.23318872017353579
isthmuscingulate-rh,0.0709545686574783,0.05410923940786115,0.0,0.5385400714650331,0.3118938233792751,0.019908116385911178,0.0,0.004594180704441042
parahippocampal-rh,0.06201550387596899,0.054748062015503876,0.0,0.29893410852713176,0.48643410852713176,0.035852713178294575,0.024709302325581394,0.037306201550387594
rostralanteriorcingulate-lh,0.09787773202407349,0.2261640798226164,0.0,0.011086474501108648,0.022806461830852075,0.339562876148242,0.3025023756731074,0.0
rostralanteriorcingulate-rh,0.09687123947051744,0.2223225030084236,0.0,0.0,0.014741275571600482,0.2842960288808664,0.38176895306859204,0.0
temporalpole-rh,0.0,0.0,0.15746268656716417,0.008208955223880597,0.05895522388059701,0.0,0.0,0.7753731343283582
