,Fp1,F3,Pz,P4,CP2,AF3,AFz,P2
Fp1,0.3360995850622407,0.3309128630705394,0.0,0.0,0.0,0.0,0.3329875518672199,0.0
F3,0.3340227507755946,0.3360910031023785,0.0,0.0,0.0,0.0,0.3298862461220269,0.0
Pz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CP2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF3,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
AFz,0.3271794871794872,0.3230769230769231,0.0,0.0,0.0,0.0,0.34974358974358977,0.0
P2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
