,Fp1,F3,Pz,P4,CP2,AF3,AFz,P2
Fp1,0.33537051184110006,0.33116883116883117,0.0,0.0,0.0,0.0,0.33346065699006877,0.0
F3,0.33130467858501333,0.33434766070749333,0.0,0.0,0.0,0.0,0.33434766070749333,0.0
Pz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CP2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF3,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
AFz,0.33269889607917774,0.33269889607917774,0.0,0.0,0.0,0.0,0.33460220784164446,0.0
P2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
