,F3,Pz,P4,CP2,AF7,AF3,PO8,P2
F3,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0
Pz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CP2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.4946236559139785,0.0,0.0,0.0,0.5053763440860215,0.0,0.0,0.0
AF3,0.0,0.0,0.0,0.0,0.0,0.49710982658959535,0.5028901734104047,0.0
PO8,0.0,0.0,0.0,0.0,0.0,0.09206349206349207,0.9079365079365079,0.0
P2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
