,F3,Pz,P4,CP2,AF7,AF3,PO8,P2
F3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pz,0.0,0.33365200764818354,0.33365200764818354,0.3326959847036329,0.0,0.0,0.0,0.0
P4,0.0,0.33365200764818354,0.33365200764818354,0.3326959847036329,0.0,0.0,0.0,0.0
CP2,0.0,0.3336529242569511,0.3336529242569511,0.3326941514860978,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PO8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
