,Fp1,F3,Pz,P4,CP2,AF3,AFz,P2
Fp1,0.3190883190883191,0.26267806267806265,0.0,0.0,0.0,0.0,0.2660968660968661,0.15213675213675212
F3,0.2796865581675708,0.2796865581675708,0.0,0.0,0.0,0.0,0.2796865581675708,0.1609403254972875
Pz,0.0,0.0,0.25,0.24875621890547264,0.25,0.2512437810945274,0.0,0.0
P4,0.0,0.0,0.24968632371392724,0.24968632371392724,0.24968632371392724,0.25094102885821834,0.0,0.0
CP2,0.0,0.0,0.25,0.24875621890547264,0.25,0.2512437810945274,0.0,0.0
AF3,0.0,0.0,0.16264090177133655,0.1610305958132045,0.16264090177133655,0.5136876006441223,0.0,0.0
AFz,0.2820204449789537,0.2766085387853277,0.0,0.0,0.0,0.0,0.2808177991581479,0.16055321707757064
P2,0.2507042253521127,0.24976525821596243,0.0,0.0,0.0,0.0,0.2507042253521127,0.24882629107981222
