,entorhinal-lh,fusiform-lh,inferiortemporal-lh,middletemporal-lh,parahippocampal-lh,parahippocampal-rh,parsorbitalis-lh,temporalpole-lh
entorhinal-lh,0.29906542056074764,0.2336448598130841,0.0,0.16822429906542055,0.29906542056074764,0.0,0.0,0.0
fusiform-lh,0.20192307692307693,0.40384615384615385,0.038461538461538464,0.0673076923076923,0.27884615384615385,0.0,0.0,0.009615384615384616
inferiortemporal-lh,0.0,0.09523809523809523,0.7142857142857143,0.0,0.0,0.0,0.0,0.19047619047619047
middletemporal-lh,0.25882352941176473,0.12941176470588237,0.0,0.3764705882352941,0.23529411764705882,0.0,0.0,0.0
parahippocampal-lh,0.2564102564102564,0.28205128205128205,0.0,0.13675213675213677,0.3247863247863248,0.0,0.0,0.0
parahippocampal-rh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
parsorbitalis-lh,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
temporalpole-lh,0.0,0.0,0.5714285714285714,0.0,0.0,0.0,0.0,0.42857142857142855
