,entorhinal-lh,fusiform-rh,inferiortemporal-rh,medialorbitofrontal-lh,medialorbitofrontal-rh,parahippocampal-lh,parahippocampal-rh,transversetemporal-rh
entorhinal-lh,0.3333333333333333,0.15656565656565657,0.16161616161616163,0.0,0.06565656565656566,0.0,0.21212121212121213,0.0707070707070707
fusiform-rh,0.14285714285714285,0.3673469387755102,0.25,0.0,0.0,0.0,0.18877551020408162,0.05102040816326531
inferiortemporal-rh,0.11607142857142858,0.21875,0.36607142857142855,0.0,0.044642857142857144,0.0,0.20982142857142858,0.044642857142857144
medialorbitofrontal-lh,0.0,0.0,0.0,0.676056338028169,0.014084507042253521,0.2112676056338028,0.0,0.09859154929577464
medialorbitofrontal-rh,0.13978494623655913,0.0,0.12903225806451613,0.0,0.4731182795698925,0.043010752688172046,0.17204301075268819,0.043010752688172046
parahippocampal-lh,0.009523809523809525,0.0,0.0,0.12380952380952381,0.05714285714285714,0.7714285714285715,0.0380952380952381,0.0
parahippocampal-rh,0.18565400843881857,0.18143459915611815,0.20675105485232068,0.0,0.05907172995780591,0.004219409282700422,0.3037974683544304,0.05907172995780591
transversetemporal-rh,0.10606060606060606,0.09090909090909091,0.09090909090909091,0.03787878787878788,0.045454545454545456,0.0,0.09090909090909091,0.5378787878787878
