,fusiform-rh,inferiortemporal-rh,isthmuscingulate-rh,lingual-lh,lingual-rh,parahippocampal-rh,temporalpole-lh,temporalpole-rh
fusiform-rh,0.23473282442748092,0.20038167938931298,0.15648854961832062,0.007633587786259542,0.15648854961832062,0.20038167938931298,0.022900763358778626,0.02099236641221374
inferiortemporal-rh,0.18330308529945555,0.27041742286751363,0.14337568058076225,0.05263157894736842,0.1306715063520871,0.19056261343012704,0.025408348457350273,0.003629764065335753
isthmuscingulate-rh,0.1836283185840708,0.1747787610619469,0.3163716814159292,0.0,0.14601769911504425,0.1592920353982301,0.01991150442477876,0.0
lingual-lh,0.00847457627118644,0.1228813559322034,0.0,0.6440677966101694,0.05508474576271186,0.1228813559322034,0.046610169491525424,0.0
lingual-rh,0.18613861386138614,0.15445544554455445,0.14257425742574256,0.015841584158415842,0.2594059405940594,0.1702970297029703,0.01782178217821782,0.053465346534653464
parahippocampal-rh,0.18632478632478633,0.20683760683760682,0.12991452991452992,0.0547008547008547,0.14017094017094017,0.2512820512820513,0.020512820512820513,0.010256410256410256
temporalpole-lh,0.0546448087431694,0.06557377049180328,0.04918032786885246,0.060109289617486336,0.04918032786885246,0.0546448087431694,0.6666666666666666,0.0
temporalpole-rh,0.12396694214876033,0.03305785123966942,0.0,0.0,0.256198347107438,0.08264462809917356,0.0,0.5041322314049587
