,fusiform-rh,inferiortemporal-rh,isthmuscingulate-rh,lingual-lh,lingual-rh,parahippocampal-rh,temporalpole-lh,temporalpole-rh
fusiform-rh,0.2716049382716049,0.22839506172839505,0.030864197530864196,0.024691358024691357,0.1111111111111111,0.24691358024691357,0.018518518518518517,0.06790123456790123
inferiortemporal-rh,0.2558139534883721,0.3023255813953488,0.03875968992248062,0.046511627906976744,0.05426356589147287,0.24806201550387597,0.03875968992248062,0.015503875968992248
isthmuscingulate-rh,0.22727272727272727,0.22727272727272727,0.3181818181818182,0.0,0.0,0.22727272727272727,0.0,0.0
lingual-lh,0.041666666666666664,0.08333333333333333,0.0,0.6041666666666666,0.0,0.041666666666666664,0.22916666666666666,0.0
lingual-rh,0.1981981981981982,0.0990990990990991,0.0,0.0,0.3063063063063063,0.15315315315315314,0.0,0.24324324324324326
parahippocampal-rh,0.2708333333333333,0.25,0.034722222222222224,0.027777777777777776,0.09027777777777778,0.2638888888888889,0.020833333333333332,0.041666666666666664
temporalpole-lh,0.038461538461538464,0.11538461538461539,0.0,0.4230769230769231,0.0,0.038461538461538464,0.38461538461538464,0.0
temporalpole-rh,0.13392857142857142,0.03571428571428571,0.0,0.0,0.2767857142857143,0.08928571428571429,0.0,0.4642857142857143
