,frontalpole-lh,frontalpole-rh,fusiform-lh,parahippocampal-lh,parahippocampal-rh,parsorbitalis-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh
frontalpole-lh,0.34959349593495936,0.08130081300813008,0.056910569105691054,0.052845528455284556,0.0,0.16666666666666666,0.13008130081300814,0.16260162601626016
frontalpole-rh,0.18791946308724833,0.48322147651006714,0.0,0.0,0.0,0.026845637583892617,0.19463087248322147,0.10738255033557047
fusiform-lh,0.055865921787709494,0.0,0.39664804469273746,0.3240223463687151,0.0,0.1340782122905028,0.027932960893854747,0.061452513966480445
parahippocampal-lh,0.05172413793103448,0.0,0.3563218390804598,0.3793103448275862,0.0,0.10919540229885058,0.034482758620689655,0.06896551724137931
parahippocampal-rh,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
parsorbitalis-rh,0.23170731707317074,0.012195121951219513,0.14634146341463414,0.11585365853658537,0.0,0.4146341463414634,0.012195121951219513,0.06707317073170732
rostralanteriorcingulate-lh,0.21341463414634146,0.1524390243902439,0.042682926829268296,0.04878048780487805,0.0,0.024390243902439025,0.3170731707317073,0.20121951219512196
rostralanteriorcingulate-rh,0.21084337349397592,0.07228915662650602,0.0783132530120482,0.08433734939759036,0.0,0.06626506024096386,0.1746987951807229,0.3132530120481928
