,entorhinal-lh,fusiform-lh,inferiortemporal-lh,middletemporal-lh,parahippocampal-lh,parahippocampal-rh,parsorbitalis-lh,temporalpole-lh
entorhinal-lh,0.46735395189003437,0.12027491408934708,0.05154639175257732,0.1134020618556701,0.14432989690721648,0.0,0.07903780068728522,0.024054982817869417
fusiform-lh,0.0938337801608579,0.4343163538873995,0.08847184986595175,0.021447721179624665,0.3136729222520107,0.0,0.0,0.04825737265415549
inferiortemporal-lh,0.06761565836298933,0.09608540925266904,0.4804270462633452,0.0,0.12811387900355872,0.0,0.046263345195729534,0.18149466192170818
middletemporal-lh,0.1650485436893204,0.07281553398058252,0.0,0.6456310679611651,0.11650485436893204,0.0,0.0,0.0
parahippocampal-lh,0.10966057441253264,0.3133159268929504,0.09921671018276762,0.04699738903394256,0.391644908616188,0.0,0.0,0.0391644908616188
parahippocampal-rh,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
parsorbitalis-lh,0.11515151515151516,0.0,0.07878787878787878,0.0,0.0,0.0,0.7575757575757576,0.048484848484848485
temporalpole-lh,0.06172839506172839,0.07818930041152264,0.23045267489711935,0.0,0.06172839506172839,0.0,0.03292181069958848,0.5349794238683128
