,Fp1,P8,TP10,AF7,AFz,PO8,P6,TP8
Fp1,0.3728813559322034,0.0,0.0,0.24858757062146894,0.3785310734463277,0.0,0.0,0.0
P8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.3358208955223881,0.0,0.0,0.3283582089552239,0.3358208955223881,0.0,0.0,0.0
AFz,0.3728813559322034,0.0,0.0,0.24858757062146894,0.3785310734463277,0.0,0.0,0.0
PO8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
