,Fp1,FT9,P8,TP10,PO8,P6,TP8,AF4
Fp1,0.5897435897435898,0.0,0.0,0.0,0.0,0.0,0.0,0.41025641025641024
FT9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PO8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF4,0.5076923076923077,0.0,0.0,0.0,0.0,0.0,0.0,0.49230769230769234
