,Fp1,FT9,P8,TP10,PO8,P6,TP8,AF4
Fp1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP10,0.0,0.0,0.0,0.2535211267605634,0.24882629107981222,0.24413145539906103,0.2535211267605634,0.0
PO8,0.0,0.0,0.0,0.2535211267605634,0.24882629107981222,0.24413145539906103,0.2535211267605634,0.0
P6,0.0,0.0,0.0,0.25118483412322273,0.25118483412322273,0.24644549763033174,0.25118483412322273,0.0
TP8,0.0,0.0,0.0,0.2535211267605634,0.24882629107981222,0.24413145539906103,0.2535211267605634,0.0
AF4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
