,inferiorparietal-rh,parsopercularis-lh,parstriangularis-rh,postcentral-lh,rostralmiddlefrontal-lh,superiorparietal-lh,superiorparietal-rh,supramarginal-rh
inferiorparietal-rh,0.21243523316062177,0.09844559585492228,0.08290155440414508,0.08290155440414508,0.13471502590673576,0.09326424870466321,0.08290155440414508,0.21243523316062177
parsopercularis-lh,0.20588235294117646,0.19607843137254902,0.0,0.0,0.20588235294117646,0.18627450980392157,0.0,0.20588235294117646
parstriangularis-rh,0.10884353741496598,0.0,0.47619047619047616,0.1292517006802721,0.0,0.0,0.1360544217687075,0.14965986394557823
postcentral-lh,0.11450381679389313,0.0,0.1297709923664122,0.40458015267175573,0.0,0.0,0.183206106870229,0.16793893129770993
rostralmiddlefrontal-lh,0.20149253731343283,0.15671641791044777,0.0,0.0,0.2462686567164179,0.1865671641791045,0.0,0.208955223880597
superiorparietal-lh,0.15151515151515152,0.1590909090909091,0.0,0.0,0.20454545454545456,0.3181818181818182,0.0,0.16666666666666666
superiorparietal-rh,0.14414414414414414,0.0,0.16216216216216217,0.21621621621621623,0.0,0.0,0.2702702702702703,0.2072072072072072
supramarginal-rh,0.18454935622317598,0.09012875536480687,0.08583690987124463,0.10300429184549356,0.12017167381974249,0.08583690987124463,0.1072961373390558,0.22317596566523606
