,inferiorparietal-rh,parsopercularis-lh,parstriangularis-rh,postcentral-lh,postcentral-rh,rostralmiddlefrontal-lh,superiorparietal-lh,superiorparietal-rh
inferiorparietal-rh,0.3177570093457944,0.2336448598130841,0.12149532710280374,0.1588785046728972,0.0,0.0,0.16822429906542055,0.0
parsopercularis-lh,0.2032520325203252,0.3089430894308943,0.10569105691056911,0.13821138211382114,0.0,0.0975609756097561,0.14634146341463414,0.0
parstriangularis-rh,0.12149532710280374,0.12149532710280374,0.514018691588785,0.12149532710280374,0.0,0.0,0.12149532710280374,0.0
postcentral-lh,0.15315315315315314,0.15315315315315314,0.10810810810810811,0.42342342342342343,0.0,0.0,0.13513513513513514,0.02702702702702703
postcentral-rh,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
rostralmiddlefrontal-lh,0.0,0.22,0.0,0.0,0.0,0.62,0.16,0.0
superiorparietal-lh,0.13636363636363635,0.13636363636363635,0.09848484848484848,0.12878787878787878,0.0,0.045454545454545456,0.45454545454545453,0.0
superiorparietal-rh,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.4
