,bankssts-lh,frontalpole-rh,insula-rh,isthmuscingulate-rh,medialorbitofrontal-lh,medialorbitofrontal-rh,parahippocampal-lh,rostralanteriorcingulate-lh
bankssts-lh,0.9453262786596119,0.0,0.054673721340388004,0.0,0.0,0.0,0.0,0.0
frontalpole-rh,0.0,0.48278688524590163,0.10737704918032787,0.0,0.09344262295081968,0.2278688524590164,0.027049180327868853,0.06147540983606557
insula-rh,0.027240773286467488,0.11247803163444639,0.5254833040421792,0.0351493848857645,0.05711775043936731,0.16608084358523725,0.0,0.07644991212653779
isthmuscingulate-rh,0.0,0.0,0.04293785310734463,0.7209039548022599,0.0,0.0,0.16610169491525423,0.07005649717514124
medialorbitofrontal-lh,0.0,0.14437869822485208,0.08402366863905325,0.0,0.4461538461538462,0.19763313609467456,0.0,0.12781065088757396
medialorbitofrontal-rh,0.0,0.20760233918128654,0.13815789473684212,0.0,0.11695906432748537,0.41885964912280704,0.0,0.11842105263157894
parahippocampal-lh,0.0,0.04667609618104668,0.0,0.2079207920792079,0.0,0.0,0.6704384724186704,0.07496463932107496
rostralanteriorcingulate-lh,0.0,0.06836902800658978,0.07331136738056013,0.05271828665568369,0.08813838550247118,0.1400329489291598,0.042833607907743,0.5345963756177924
