,cuneus-lh,frontalpole-lh,frontalpole-rh,isthmuscingulate-rh,lateralorbitofrontal-lh,medialorbitofrontal-lh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh
cuneus-lh,0.8416779431664412,0.08254397834912043,0.005412719891745603,0.0,0.0,0.037889039242219216,0.0,0.03247631935047361
frontalpole-lh,0.08094645080946451,0.660024906600249,0.0186799501867995,0.0,0.0,0.199252801992528,0.008717310087173101,0.0323785803237858
frontalpole-rh,0.006486486486486486,0.018378378378378378,0.6410810810810811,0.06918918918918919,0.021621621621621623,0.10162162162162162,0.03567567567567568,0.10594594594594595
isthmuscingulate-rh,0.0,0.0,0.1289134438305709,0.8710865561694291,0.0,0.0,0.0,0.0
lateralorbitofrontal-lh,0.0,0.0,0.0196078431372549,0.0,0.7058823529411765,0.05010893246187364,0.15250544662309368,0.0718954248366013
medialorbitofrontal-lh,0.02729044834307992,0.16471734892787523,0.09161793372319688,0.0,0.04483430799220273,0.5584795321637427,0.04483430799220273,0.0682261208576998
rostralanteriorcingulate-lh,0.0,0.007861635220125786,0.04559748427672956,0.0,0.22955974842767296,0.07232704402515723,0.5738993710691824,0.07075471698113207
rostralanteriorcingulate-rh,0.025943396226415096,0.03537735849056604,0.11084905660377359,0.0,0.07311320754716981,0.09198113207547169,0.05306603773584906,0.6096698113207547
