,frontalpole-rh,insula-rh,isthmuscingulate-rh,medialorbitofrontal-rh,parahippocampal-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh,temporalpole-rh
frontalpole-rh,0.47109375,0.0,0.07734375,0.0,0.0296875,0.11328125,0.2609375,0.04765625
insula-rh,0.0,0.735672514619883,0.0,0.0023391812865497076,0.10409356725146199,0.0,0.0304093567251462,0.12748538011695906
isthmuscingulate-rh,0.11757857974388825,0.0,0.7043073341094296,0.0,0.03841676367869616,0.033760186263096625,0.10593713620488941,0.0
medialorbitofrontal-rh,0.0,0.0,0.0,0.6740547588005215,0.0,0.12777053455019557,0.1981747066492829,0.0
parahippocampal-rh,0.0407185628742515,0.1029940119760479,0.04431137724550898,0.0,0.7748502994011977,0.0011976047904191617,0.03592814371257485,0.0
rostralanteriorcingulate-lh,0.1176954732510288,0.0,0.02551440329218107,0.0757201646090535,0.0024691358024691358,0.5004115226337449,0.25267489711934155,0.02551440329218107
rostralanteriorcingulate-rh,0.1927710843373494,0.01566265060240964,0.053614457831325305,0.0891566265060241,0.01927710843373494,0.186144578313253,0.4283132530120482,0.015060240963855422
temporalpole-rh,0.09838472834067548,0.16005873715124816,0.0,0.0,0.0,0.0513950073421439,0.04698972099853157,0.6431718061674009
