,bankssts-rh,frontalpole-rh,medialorbitofrontal-lh,medialorbitofrontal-rh,parahippocampal-lh,parahippocampal-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh
bankssts-rh,0.8233618233618234,0.05982905982905983,0.04700854700854701,0.05698005698005698,0.0,0.0,0.0014245014245014246,0.011396011396011397
frontalpole-rh,0.028100183262064753,0.4129505192425168,0.13072693952351863,0.1679902260232132,0.0,0.0,0.10507025045815516,0.15516188149053145
medialorbitofrontal-lh,0.024342105263157894,0.1394736842105263,0.43157894736842106,0.1618421052631579,0.0,0.0,0.14671052631578949,0.09605263157894736
medialorbitofrontal-rh,0.03278688524590164,0.21087928464977646,0.18777943368107303,0.35991058122205666,0.0,0.0,0.06855439642324888,0.14008941877794337
parahippocampal-lh,0.0,0.0,0.0,0.0,0.9795918367346939,0.02040816326530612,0.0,0.0
parahippocampal-rh,0.0,0.0,0.0,0.0,0.026565464895635674,0.8823529411764706,0.0,0.09108159392789374
rostralanteriorcingulate-lh,0.002932551319648094,0.17497556207233628,0.21700879765395895,0.08993157380254155,0.0,0.0,0.37438905180840665,0.14076246334310852
rostralanteriorcingulate-rh,0.006993006993006993,0.17902097902097902,0.1027972027972028,0.13426573426573427,0.0,0.032167832167832165,0.0965034965034965,0.44825174825174824
