,Fz,F3,F7,FT9,FC5,FC1,C3,T7,TP9,CP5,CP1,Pz,P3,P7,O1,Oz,O2,P4,P8,TP10,CP6,CP2,Cz,C4,T8,FT10,FC6,FC2,F4,F8,Fp2,AF7,AF3,AFz,F1,F5,FT7,FC3,C1,C5,TP7,CP3,P1,P5,PO7,PO3,POz,PO4,PO8,P6,P2,CPz,CP4,TP8,C6,C2,FC4,FT8,F6,AF4,F2,FCz
Fz,0.05083088954056696,0.0,0.0,0.0,0.0,0.05180840664711633,0.0,0.05180840664711633,0.0,0.0,0.05180840664711633,0.0,0.0,0.04007820136852395,0.0,0.0,0.0,0.0,0.0,0.0,0.047898338220918865,0.05180840664711633,0.05180840664711633,0.0,0.05180840664711633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04007820136852395,0.0,0.0,0.0,0.0,0.028347996089931573,0.0,0.04985337243401759,0.05180840664711633,0.03421309872922776,0.0,0.05180840664711633,0.0,0.04887585532746823,0.05180840664711633,0.0,0.04887585532746823,0.0,0.05180840664711633,0.0,0.0,0.05083088954056696,0.0,0.0,0.0,0.0,0.0,0.042033235581622676,0.0,0.0
F3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FC5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FC1,0.04246794871794872,0.0,0.0,0.0,0.0,0.06169871794871795,0.0,0.05608974358974359,0.0,0.0,0.0625,0.0,0.0,0.03685897435897436,0.0,0.0,0.0,0.0,0.0,0.0,0.044070512820512824,0.04887820512820513,0.0625,0.0,0.055288461538461536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.032852564102564104,0.0,0.0,0.0,0.0,0.023237179487179488,0.0,0.05048076923076923,0.060897435897435896,0.028044871794871796,0.0,0.055288461538461536,0.0,0.04567307692307692,0.0625,0.0,0.041666666666666664,0.0,0.05128205128205128,0.0,0.0,0.04326923076923077,0.0,0.0,0.0,0.0,0.0,0.03445512820512821,0.0,0.0
C3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T7,0.04412989175686927,0.0,0.0,0.0,0.0,0.058284762697751874,0.0,0.05745212323064113,0.0,0.0,0.058284762697751874,0.0,0.0,0.038301415487094086,0.0,0.0,0.0,0.0,0.0,0.0,0.04579517069109076,0.0507910074937552,0.058284762697751874,0.0,0.05745212323064113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03413821815154038,0.0,0.0,0.0,0.0,0.02414654454621149,0.0,0.051623646960865945,0.058284762697751874,0.029142381348875937,0.0,0.05328892589508743,0.0,0.04746044962531224,0.058284762697751874,0.0,0.04329725228975854,0.0,0.0507910074937552,0.0,0.0,0.044962531223980015,0.0,0.0,0.0,0.0,0.0,0.035803497085761866,0.0,0.0
TP9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09236947791164658,0.05823293172690763,0.0,0.09036144578313253,0.02610441767068273,0.0,0.050200803212851405,0.09236947791164658,0.0,0.0642570281124498,0.002008032128514056,0.04819277108433735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05421686746987952,0.0,0.0,0.0,0.0,0.0,0.0963855421686747,0.0,0.0,0.0,0.0,0.01606425702811245,0.0,0.0,0.0,0.0,0.0,0.09236947791164658,0.0,0.0,0.0963855421686747,0.0,0.0,0.0,0.0963855421686747,0.014056224899598393,0.0,0.0,0.010040160642570281,0.0,0.0,0.0,0.0,0.0,0.0
CP5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05845511482254697,0.13569937369519833,0.0,0.060542797494780795,0.022964509394572025,0.0,0.05010438413361169,0.07515657620041753,0.0,0.031315240083507306,0.0020876826722338203,0.033402922755741124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020876826722338204,0.0,0.0,0.0,0.0,0.0,0.12734864300626306,0.0,0.0,0.0,0.0,0.016701461377870562,0.0,0.0,0.0,0.0,0.0,0.10020876826722339,0.0,0.0,0.12526096033402923,0.0,0.0,0.0,0.11482254697286012,0.014613778705636743,0.0,0.0,0.010438413361169102,0.0,0.0,0.0,0.0,0.0,0.0
CP1,0.035356904603068715,0.0,0.0,0.0,0.0,0.0513675783855904,0.0,0.0466977985323549,0.0,0.0,0.08805870580386925,0.0,0.0,0.030687124749833223,0.0,0.0,0.0,0.0,0.0,0.0,0.03669112741827885,0.040693795863909275,0.0733822548365577,0.0,0.046030687124749836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027351567711807873,0.0,0.0,0.0,0.0,0.019346230820547032,0.0,0.06604402935290193,0.07605070046697798,0.02334889926617745,0.0,0.0733822548365577,0.0,0.03802535023348899,0.08539026017344896,0.0,0.03468979319546364,0.0,0.04269513008672448,0.0,0.0,0.03602401601067378,0.0,0.0,0.0,0.0,0.0,0.028685790527018012,0.0,0.0
Pz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0888030888030888,0.059845559845559844,0.0,0.09266409266409266,0.021235521235521235,0.0,0.04633204633204633,0.09652509652509653,0.0,0.06563706563706563,0.0019305019305019305,0.04633204633204633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.055984555984555984,0.0,0.0,0.0,0.0,0.0,0.09652509652509653,0.0,0.0,0.0,0.0,0.015444015444015444,0.0,0.0,0.0,0.0,0.0,0.09652509652509653,0.0,0.0,0.09652509652509653,0.0,0.0,0.0,0.09652509652509653,0.013513513513513514,0.0,0.0,0.009652509652509652,0.0,0.0,0.0,0.0,0.0,0.0
