,bankssts-lh,frontalpole-lh,frontalpole-rh,parahippocampal-rh,parsorbitalis-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh,temporalpole-rh
bankssts-lh,0.7132947976878613,0.0023121387283236996,0.0,0.09942196531791908,0.07398843930635839,0.0,0.06473988439306358,0.046242774566473986
frontalpole-lh,0.004608294930875576,0.5702764976958525,0.10944700460829493,0.10253456221198157,0.03917050691244239,0.10253456221198157,0.0,0.07142857142857142
frontalpole-rh,0.0,0.14896755162241887,0.6342182890855457,0.11651917404129794,0.0,0.07374631268436578,0.0,0.02654867256637168
parahippocampal-rh,0.0945945945945946,0.09121621621621621,0.08558558558558559,0.5709459459459459,0.0,0.07657657657657657,0.05855855855855856,0.02252252252252252
parsorbitalis-rh,0.07292817679558011,0.041988950276243095,0.0,0.0022099447513812156,0.5613259668508287,0.023204419889502764,0.18232044198895028,0.11602209944751381
rostralanteriorcingulate-lh,0.0,0.0939524838012959,0.06263498920086392,0.07775377969762419,0.02267818574514039,0.5853131749460043,0.12526997840172785,0.032397408207343416
rostralanteriorcingulate-rh,0.06140350877192982,0.0,0.0,0.06359649122807018,0.18530701754385964,0.12719298245614036,0.5263157894736842,0.03618421052631579
temporalpole-rh,0.05405405405405406,0.07979407979407979,0.03088803088803089,0.03088803088803089,0.12483912483912483,0.043758043758043756,0.03732303732303732,0.5984555984555985
