,bankssts-lh,entorhinal-rh,frontalpole-lh,frontalpole-rh,fusiform-rh,parahippocampal-rh,rostralanteriorcingulate-rh,temporalpole-rh
bankssts-lh,0.6599763872491146,0.08618654073199528,0.010625737898465172,0.12514757969303425,0.012987012987012988,0.02833530106257379,0.06729634002361275,0.009445100354191263
entorhinal-rh,0.07236180904522613,0.4663316582914573,0.054271356783919596,0.012060301507537688,0.13869346733668342,0.14974874371859295,0.0,0.10653266331658291
frontalpole-lh,0.006481481481481481,0.049074074074074076,0.5935185185185186,0.05185185185185185,0.024074074074074074,0.05925925925925926,0.1685185185185185,0.04722222222222222
frontalpole-rh,0.15247252747252749,0.019230769230769232,0.06868131868131869,0.6291208791208791,0.01098901098901099,0.0,0.05631868131868132,0.06318681318681318
fusiform-rh,0.01048951048951049,0.16200466200466201,0.03263403263403263,0.006993006993006993,0.36946386946386944,0.27855477855477856,0.0,0.13986013986013987
parahippocampal-rh,0.018957345971563982,0.14502369668246445,0.06824644549763033,0.0,0.21137440758293838,0.4028436018957346,0.0,0.15355450236966825
rostralanteriorcingulate-rh,0.07047872340425532,0.0,0.23803191489361702,0.05186170212765957,0.0,0.0,0.6396276595744681,0.0
temporalpole-rh,0.01312910284463895,0.10722100656455143,0.05142231947483589,0.05470459518599562,0.11816192560175055,0.175054704595186,0.0010940919037199124,0.47921225382932164
