,bankssts-rh,frontalpole-lh,fusiform-rh,isthmuscingulate-rh,parahippocampal-lh,parahippocampal-rh,temporalpole-rh,transversetemporal-rh
bankssts-rh,0.44756554307116103,0.0028089887640449437,0.10393258426966293,0.05711610486891386,0.0749063670411985,0.06273408239700375,0.11329588014981273,0.13764044943820225
frontalpole-lh,0.0,0.7123834886817576,0.047936085219707054,0.05459387483355526,0.018641810918774968,0.03595206391478029,0.07057256990679095,0.05992010652463382
fusiform-rh,0.07147628590514363,0.02404809619238477,0.35671342685370744,0.11088844355377421,0.08016032064128256,0.19238476953907815,0.07615230460921844,0.08817635270541083
isthmuscingulate-rh,0.061203319502074686,0.044605809128630707,0.16390041493775934,0.4387966804979253,0.0508298755186722,0.18983402489626555,0.029045643153526972,0.021784232365145227
parahippocampal-lh,0.07109448082319925,0.011225444340505144,0.11412535079513564,0.05144995322731525,0.48737137511693174,0.1384471468662301,0.05893358278765201,0.06735266604303088
parahippocampal-rh,0.04427792915531335,0.02111716621253406,0.1955040871934605,0.1335149863760218,0.09264305177111716,0.3480926430517711,0.09809264305177112,0.0667574931880109
temporalpole-rh,0.09754224270353302,0.03917050691244239,0.10061443932411675,0.026113671274961597,0.05145929339477726,0.12442396313364056,0.391705069124424,0.16897081413210446
transversetemporal-rh,0.1225296442687747,0.037944664031620556,0.11067193675889328,0.019762845849802372,0.06403162055335969,0.08142292490118577,0.16600790513833993,0.3976284584980237
