,frontalpole-lh,frontalpole-rh,fusiform-rh,parahippocampal-lh,parahippocampal-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh,temporalpole-rh
frontalpole-lh,0.6242568370986921,0.059453032104637336,0.0,0.05826397146254459,0.0,0.13555291319857313,0.12247324613555291,0.0
frontalpole-rh,0.043010752688172046,0.6268817204301075,0.0,0.013978494623655914,0.017204301075268817,0.2,0.0989247311827957,0.0
fusiform-rh,0.0,0.0,0.41415094339622643,0.04150943396226415,0.22547169811320755,0.006603773584905661,0.12547169811320755,0.18679245283018867
parahippocampal-lh,0.0740276035131744,0.018820577164366373,0.04767879548306148,0.7114178168130489,0.07653701380175659,0.0037641154328732747,0.04642409033877039,0.02132998745294856
parahippocampal-rh,0.0,0.020599250936329586,0.20973782771535582,0.05711610486891386,0.43164794007490637,0.027153558052434457,0.08801498127340825,0.16573033707865167
rostralanteriorcingulate-lh,0.10619469026548672,0.19567354965585054,0.003933136676499509,0.0009832841691248771,0.024582104228121928,0.4995083579154376,0.1671583087512291,0.0019665683382497543
rostralanteriorcingulate-rh,0.097678916827853,0.10251450676982592,0.12088974854932302,0.031914893617021274,0.09090909090909091,0.17117988394584138,0.344294003868472,0.04061895551257253
temporalpole-rh,0.0,0.0,0.19718309859154928,0.018108651911468814,0.1891348088531187,0.0,0.03822937625754527,0.5573440643863179
