,caudalanteriorcingulate-lh,caudalanteriorcingulate-rh,frontalpole-lh,frontalpole-rh,isthmuscingulate-rh,medialorbitofrontal-lh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh
caudalanteriorcingulate-lh,0.3783783783783784,0.25675675675675674,0.0,0.06756756756756757,0.0,0.0,0.1891891891891892,0.10810810810810811
caudalanteriorcingulate-rh,0.2916666666666667,0.5972222222222222,0.0,0.0,0.0,0.0,0.06944444444444445,0.041666666666666664
frontalpole-lh,0.0,0.0,0.2681818181818182,0.19545454545454546,0.0,0.2409090909090909,0.19545454545454546,0.1
frontalpole-rh,0.012295081967213115,0.0,0.19262295081967212,0.25,0.0,0.16393442622950818,0.24180327868852458,0.13934426229508196
isthmuscingulate-rh,0.0,0.0,0.0,0.0,0.8571428571428571,0.0,0.14285714285714285,0.0
medialorbitofrontal-lh,0.0,0.0,0.25120772946859904,0.17391304347826086,0.0,0.2946859903381642,0.17391304347826086,0.10628019323671498
rostralanteriorcingulate-lh,0.041666666666666664,0.010416666666666666,0.16319444444444445,0.21180555555555555,0.024305555555555556,0.1388888888888889,0.2777777777777778,0.13194444444444445
rostralanteriorcingulate-rh,0.031413612565445025,0.005235602094240838,0.1256544502617801,0.18848167539267016,0.0,0.1256544502617801,0.19895287958115182,0.32460732984293195
