,caudalmiddlefrontal-lh,parstriangularis-rh,precentral-lh,rostralmiddlefrontal-lh,superiorfrontal-rh,superiorparietal-lh,superiorparietal-rh,superiortemporal-lh
caudalmiddlefrontal-lh,0.21212121212121213,0.11616161616161616,0.18181818181818182,0.0707070707070707,0.18686868686868688,0.08585858585858586,0.07575757575757576,0.0707070707070707
parstriangularis-rh,0.2608695652173913,0.2608695652173913,0.25,0.0,0.22826086956521738,0.0,0.0,0.0
precentral-lh,0.11904761904761904,0.0782312925170068,0.21428571428571427,0.09523809523809523,0.16326530612244897,0.08843537414965986,0.09183673469387756,0.14965986394557823
rostralmiddlefrontal-lh,0.0718562874251497,0.0,0.17964071856287425,0.23952095808383234,0.11377245508982035,0.10179640718562874,0.10778443113772455,0.18562874251497005
superiorfrontal-rh,0.12323943661971831,0.07746478873239436,0.1795774647887324,0.07394366197183098,0.1936619718309859,0.12323943661971831,0.11619718309859155,0.11267605633802817
superiorparietal-lh,0.05963302752293578,0.0,0.11467889908256881,0.08256880733944955,0.14678899082568808,0.26146788990825687,0.17889908256880735,0.1559633027522936
superiorparietal-rh,0.05687203791469194,0.0,0.12796208530805686,0.09004739336492891,0.14218009478672985,0.1848341232227488,0.24170616113744076,0.15639810426540285
superiortemporal-lh,0.04938271604938271,0.0,0.1646090534979424,0.11522633744855967,0.11934156378600823,0.13168724279835392,0.13580246913580246,0.2839506172839506
