,Fp1,TP9,P3,FT10,Fp2,AF7,F6,AF8
Fp1,0.3333333333333333,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0
TP9,0.0,0.3399390243902439,0.0,0.31859756097560976,0.0,0.0,0.0,0.34146341463414637
P3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT10,0.0,0.3155487804878049,0.0,0.34603658536585363,0.0,0.0,0.0,0.3384146341463415
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.1836734693877551,0.0,0.0,0.0,0.0,0.5714285714285714,0.24489795918367346,0.0
F6,0.2903225806451613,0.0,0.0,0.0,0.0,0.3548387096774194,0.3548387096774194,0.0
AF8,0.0,0.3141654978962132,0.0,0.3141654978962132,0.0,0.0,0.0,0.37166900420757365
