,Fp1,TP9,F4,Fp2,AF7,AF3,PO7,AF8
Fp1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP9,0.0,0.4,0.22692307692307692,0.0,0.0,0.17692307692307693,0.19615384615384615,0.0
F4,0.0,0.27230046948356806,0.27230046948356806,0.0,0.0,0.215962441314554,0.23943661971830985,0.0
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF3,0.0,0.25,0.25,0.0,0.0,0.25,0.25,0.0
PO7,0.0,0.25510204081632654,0.25510204081632654,0.0,0.0,0.23469387755102042,0.25510204081632654,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
