,Fp1,TP9,TP10,F4,Fp2,AF7,F6,AF8
Fp1,0.48159057437407954,0.0,0.13549337260677466,0.0,0.0,0.21944035346097202,0.1634756995581738,0.0
TP9,0.0,0.43595505617977526,0.0,0.3393258426966292,0.0,0.0,0.0,0.2247191011235955
TP10,0.12311901504787962,0.0,0.332421340629275,0.0,0.0,0.25991792065663477,0.28454172366621067,0.0
F4,0.0,0.3743718592964824,0.0,0.3743718592964824,0.0,0.0,0.0,0.25125628140703515
Fp2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
AF7,0.15705128205128205,0.0,0.20512820512820512,0.0,0.0,0.41239316239316237,0.22542735042735043,0.0
F6,0.14437086092715232,0.0,0.2781456953642384,0.0,0.0,0.2768211920529801,0.30066225165562915,0.0
AF8,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333
