,Fp1,TP9,F4,Fp2,AF7,AF3,PO7,AF8
Fp1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF3,0.0,0.0,0.0,0.0,0.0,0.3825136612021858,0.22950819672131148,0.3879781420765027
PO7,0.0,0.0,0.0,0.0,0.0,0.1895734597156398,0.4028436018957346,0.4075829383886256
AF8,0.0,0.0,0.0,0.0,0.0,0.23127035830618892,0.28013029315960913,0.48859934853420195
