,Fp1,TP9,F4,Fp2,AF7,AF3,PO7,AF8
Fp1,0.5219399538106235,0.0,0.0,0.4780600461893764,0.0,0.0,0.0,0.0
TP9,0.0,0.6129032258064516,0.14640198511166252,0.0,0.0,0.1141439205955335,0.12655086848635236,0.0
F4,0.0,0.17261904761904762,0.4642857142857143,0.0,0.0,0.13690476190476192,0.15178571428571427,0.0744047619047619
Fp2,0.37681159420289856,0.0,0.0,0.6231884057971014,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
AF3,0.0,0.06987577639751552,0.06987577639751552,0.0,0.0,0.5046583850931677,0.2453416149068323,0.11024844720496894
PO7,0.0,0.09140767824497258,0.09140767824497258,0.0,0.0,0.2851919561243144,0.37477148080438755,0.15722120658135283
AF8,0.0,0.0,0.07035175879396985,0.0,0.0,0.17839195979899497,0.21608040201005024,0.535175879396985
