,Fp1,TP9,F8,Fp2,F6,AF8,AF4,F2
Fp1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP9,0.0,0.5072463768115942,0.0,0.0,0.0,0.4927536231884058,0.0,0.0
F8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F6,0.0,0.0,0.0,0.0,0.5436241610738255,0.0,0.0,0.4563758389261745
AF8,0.0,0.5010526315789474,0.0,0.0,0.0,0.49894736842105264,0.0,0.0
AF4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F2,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5
