,F7,O1,TP10,F4,F8,AF7,AF3,AF8
F7,0.577639751552795,0.14906832298136646,0.0,0.0,0.0,0.2732919254658385,0.0,0.0
O1,0.33783783783783783,0.32432432432432434,0.0,0.0,0.0,0.33783783783783783,0.0,0.0
TP10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.39823008849557523,0.21238938053097345,0.0,0.0,0.0,0.3893805309734513,0.0,0.0
AF3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
