,F7,O1,TP10,F4,F8,AF7,AF3,AF8
F7,0.4234592445328032,0.04705102717031146,0.15573227302849568,0.0,0.0,0.37375745526838966,0.0,0.0
O1,0.096,0.7453333333333333,0.06266666666666666,0.0,0.0,0.096,0.0,0.0
TP10,0.2476290832455216,0.04952581664910432,0.45521601685985247,0.0,0.0,0.2476290832455216,0.0,0.0
F4,0.0,0.0,0.0,0.7750385208012327,0.030816640986132512,0.0,0.1617873651771957,0.032357473035439135
F8,0.0,0.0,0.0,0.021021021021021023,0.4174174174174174,0.0,0.25625625625625625,0.3053053053053053
AF7,0.3898768809849521,0.04856361149110807,0.16073871409028728,0.0,0.0,0.4008207934336525,0.0,0.0
AF3,0.0,0.0,0.0,0.10148975791433892,0.2383612662942272,0.0,0.43482309124767227,0.22532588454376165
AF8,0.0,0.0,0.0,0.023305084745762712,0.3199152542372881,0.0,0.2595338983050847,0.3972457627118644
