,F7,O1,TP10,F4,F8,AF7,AF3,AF8
F7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F4,0.0,0.0,0.0,0.694300518134715,0.0,0.0,0.30569948186528495,0.0
F8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF3,0.0,0.0,0.0,0.4206896551724138,0.0,0.0,0.5793103448275863,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
