,F7,FT9,T7,TP9,Fp2,AF7,TP7,AF8
F7,0.516802906448683,0.0,0.0,0.0,0.14350590372388738,0.33969118982742963,0.0,0.0
FT9,0.0,0.3344,0.3328,0.0,0.0,0.0,0.3328,0.0
T7,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0
TP9,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Fp2,0.10932025227750526,0.0,0.0,0.0,0.629292221443588,0.24597056762438682,0.0,0.015416958654519973
AF7,0.2564102564102564,0.0,0.0,0.0,0.24462924462924462,0.498960498960499,0.0,0.0
TP7,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0
AF8,0.0,0.0,0.0,0.0,0.047961630695443645,0.0,0.0,0.9520383693045563
