,F7,FT9,T7,TP9,Fp2,AF7,TP7,AF8
F7,0.536723163841808,0.0,0.0,0.0,0.0,0.4632768361581921,0.0,0.0
FT9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.0,0.0,0.0,0.0,0.8449197860962567,0.0374331550802139,0.0,0.11764705882352941
AF7,0.37735849056603776,0.0,0.0,0.0,0.04245283018867924,0.5801886792452831,0.0,0.0
TP7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.0,0.0,0.0,0.0,0.17094017094017094,0.0,0.0,0.8290598290598291
