,F7,FC2,AF7,AF3,AFz,F1,F5,FCz
F7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FC2,0.0,0.5990990990990991,0.0,0.4009009009009009,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF3,0.0,0.45918367346938777,0.0,0.5408163265306123,0.0,0.0,0.0,0.0
AFz,0.0,0.0,0.0,0.0,0.5750708215297451,0.42492917847025496,0.0,0.0
F1,0.0,0.0,0.0,0.0,0.49393605292171994,0.5060639470782801,0.0,0.0
F5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FCz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
