,F7,FC2,AF7,AF3,AFz,F1,F5,FCz
F7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FC2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AFz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F1,0.0,0.0,0.0,0.0,0.0,0.7661290322580645,0.23387096774193547,0.0
F5,0.0,0.0,0.0,0.0,0.0,0.25833333333333336,0.7416666666666667,0.0
FCz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
