,Fp1,F3,FC2,AF7,F1,F5,F2,FCz
Fp1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F3,0.0,0.5079365079365079,0.49206349206349204,0.0,0.0,0.0,0.0,0.0
FC2,0.0,0.48881789137380194,0.5111821086261981,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F1,0.0,0.0,0.0,0.0,0.8589341692789969,0.14106583072100312,0.0,0.0
F5,0.0,0.0,0.0,0.0,0.5027932960893855,0.4972067039106145,0.0,0.0
F2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FCz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
