,Fp1,FT9,Cz,AF3,AFz,F1,F2,FCz
Fp1,0.3054626532887402,0.27647714604236345,0.0,0.0,0.24860646599777034,0.16945373467112598,0.0,0.0
FT9,0.24798387096774194,0.28931451612903225,0.0,0.0,0.26713709677419356,0.19556451612903225,0.0,0.0
Cz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF3,0.0,0.0,0.0,0.49871134020618557,0.0,0.0,0.5012886597938144,0.0
AFz,0.21498054474708173,0.25486381322957197,0.0,0.0,0.3093385214007782,0.22081712062256809,0.0,0.0
F1,0.1875,0.23875,0.0,0.0,0.2825,0.29125,0.0,0.0
F2,0.0,0.0,0.0,0.4026915113871636,0.0,0.0,0.5973084886128365,0.0
FCz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
