,Fp1,FT9,Cz,AF3,AFz,F1,F2,FCz
Fp1,0.6991304347826087,0.3008695652173913,0.0,0.0,0.0,0.0,0.0,0.0
FT9,0.501432664756447,0.498567335243553,0.0,0.0,0.0,0.0,0.0,0.0
Cz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF3,0.0,0.0,0.0,0.7269076305220884,0.0,0.0,0.27309236947791166,0.0
AFz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F2,0.0,0.0,0.0,0.5018450184501845,0.0,0.0,0.4981549815498155,0.0
FCz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
