,Fz,F3,FT9,FC5,FC1,C3,T7,TP9,CP5,CP1,Pz,P3,P7,O1,Oz,O2,P4,P8,TP10,CP6,CP2,Cz,C4,T8,FT10,FC6,FC2,F4,F8,Fp2,AF7,AF3,AFz,F1,FT7,FC3,C1,C5,TP7,CP3,P1,P5,PO7,PO3,POz,PO4,PO8,P6,P2,CPz,CP4,TP8,C6,C2,FC4,FT8,F6,AF8,AF4,FCz
Fz,0.12264084754086858,0.02680137514909142,0.05212937627166211,0.058794639724970184,0.02673121448116186,0.0,0.022872377745036133,0.012137795551813654,0.009401529502560865,0.014102294253841297,0.017890970322037465,0.0,0.0,0.000912088683084263,0.018522416333403496,0.013260366238686592,0.0,0.006665263453308075,0.06826632989546061,0.0,0.0,0.0,0.0,0.0,0.0492527888865502,0.044341542131481095,0.0,0.0117168315442363,0.0,0.0012628920227320563,0.012067634883884095,0.0,0.0,0.0,0.015084543604855118,0.0,0.01929418368062864,0.0,0.0,0.010804742861152038,0.024766715779134217,0.0,0.07317757665052971,0.0,0.0,0.0,0.05991721041184312,0.00014032133585911737,0.0,0.017961130989967024,0.02624008980565495,0.0,0.0,0.0,0.009261208166701748,0.009892654178067775,0.019013541008910406,0.0,0.03150213990037185,0.09317336701045394
F3,0.04661487236403995,0.23689727463312368,0.02676038969046738,0.034159575779997536,0.02799358737205574,0.00012331976815883587,0.007399186089530152,0.0,0.0457516339869281,0.04846466888642249,0.025157232704402517,0.016278209396966333,0.0,0.0,0.013318534961154272,0.0,0.0,0.0,0.03872240720187446,0.0,0.0,0.0,0.0006165988407941793,0.0,0.009865581452706869,0.03045998273523246,0.0,0.014181773338266123,0.0,0.0,0.0014798372179060304,0.0,0.0,0.0,0.03045998273523246,0.0,0.027500308299420396,0.0,0.0,0.0,0.0453816746824516,0.0,0.03699593044765076,0.0,0.0,0.006165988407941793,0.034159575779997536,0.0,0.0,0.025157232704402517,0.09779257614995684,0.0,0.0,0.0,0.0,0.02182759896411395,0.012578616352201259,0.0,0.000986558145270687,0.03674929091133309
FT9,0.041163434903047094,0.01224376731301939,0.12808864265927977,0.015789473684210527,0.025429362880886427,0.009695290858725761,0.0023822714681440444,0.024709141274238226,0.003601108033240997,0.020554016620498616,0.01706371191135734,0.0,0.007922437673130193,0.01628808864265928,0.05390581717451524,0.006925207756232687,0.012908587257617728,0.03296398891966759,0.026592797783933517,0.018614958448753462,0.009806094182825485,0.007423822714681441,0.03650969529085873,0.010526315789473684,0.06382271468144045,0.01662049861495845,0.0,0.0017174515235457064,0.023213296398891966,0.0,0.0,0.0,0.0,0.019445983379501385,0.005484764542936288,0.0,0.02038781163434903,0.016066481994459834,0.015069252077562326,0.0018282548476454294,0.018060941828254847,0.0068144044321329636,0.021440443213296398,0.011578947368421053,0.0002770083102493075,0.008808864265927977,0.03905817174515235,0.0,0.0,0.019002770083102492,0.008642659279778394,0.006869806094182826,0.0,0.011911357340720222,0.0017728531855955678,0.013407202216066482,0.02698060941828255,0.016897506925207757,0.007091412742382271,0.05662049861495845
FC5,0.09870990649781039,0.03278494496390105,0.03349508817611552,0.12403834773345958,0.0,0.0,0.029234228902828736,0.007811575334359095,0.0,0.0,0.0,0.0,0.0,0.0,0.014794650254467984,0.0,0.0,0.0,0.08237661261687773,0.0011835720203574387,0.0,0.0,0.0,0.0021304296366433896,0.004142502071251036,0.06201917386672979,0.0,0.029234228902828736,0.0,0.0048526452834654985,0.013492721032074802,0.0,0.0,0.0,0.0,0.0,0.04201680672268908,0.0,0.0,0.0,0.042371878328796304,0.0,0.06793703396851698,0.0,0.0,0.0024855012427506215,0.09693454846727423,0.0,0.0,0.03941294827790271,0.03242987335779382,0.0,0.0,0.0,0.00023671440407148776,0.002840572848857853,0.0,0.0,0.037045804237187833,0.09598769085098828
FC1,0.019078947368421053,0.011690283400809716,0.02332995951417004,0.0,0.10936234817813766,0.025050607287449393,0.0,0.03395748987854251,0.03689271255060729,0.048582995951417005,0.023228744939271254,0.0,0.005161943319838057,0.02667004048582996,0.027732793522267207,0.009615384615384616,0.010678137651821863,0.02186234817813765,0.013410931174089069,0.0,0.002327935222672065,0.009564777327935222,0.0,0.020495951417004048,0.05774291497975709,0.005313765182186235,0.010222672064777328,0.0017206477732793523,0.013512145748987854,0.0008603238866396761,0.0,0.0007591093117408907,0.0,0.02130566801619433,0.013917004048582995,0.005819838056680162,0.013360323886639677,0.010222672064777328,0.026821862348178137,0.010172064777327934,0.024342105263157894,0.020141700404858298,0.025860323886639676,0.016700404858299597,0.004048582995951417,0.0008097165991902834,0.014878542510121457,0.005668016194331984,0.01103238866396761,0.016143724696356276,0.02667004048582996,0.014321862348178137,0.0,0.0166497975708502,0.019686234817813765,0.0,0.045293522267206475,0.04200404858299595,0.0010121457489878543,0.024291497975708502
C3,0.0,0.0002497918401332223,0.014904246461282265,0.0,0.04138218151540383,0.1453788509575354,0.004412989175686928,0.02006661115736886,0.003913405495420483,0.028642797668609492,0.0,0.0,0.0,0.025895087427144046,0.041631973355537054,0.0016652789342214821,0.03405495420482931,0.02997502081598668,0.0,0.0,0.0,0.0,0.0,0.045878434637801835,0.038301415487094086,0.0043297252289758534,0.0,0.005328892589508743,0.007077435470441299,0.01074104912572856,0.0,0.0,0.010407993338884263,0.013072439633638635,0.0,0.007077435470441299,0.029142381348875937,0.02714404662781016,0.04121565362198168,0.01823480432972523,0.04363030807660283,0.026228143213988343,0.0,0.020732722731057453,0.023480432972522898,0.015903413821815152,0.016569525395503746,0.005911740216486262,0.027227310574521234,0.02822647793505412,0.00791007493755204,0.0036636136552872607,0.0,0.03746877601998335,0.007327227310574521,0.0,0.008243130724396336,0.050624479600333054,0.00649458784346378,0.020233139050791007
T7,0.04357586161362736,0.008186980060742111,0.005942162947312822,0.03340816057044764,0.0,0.006998547471279546,0.1799815132708306,0.0,0.0,0.0,0.000792288392975043,0.0,0.0,0.0,0.005942162947312822,0.00845107619173379,0.0,0.0047537303578502575,0.047801399709494256,0.0,0.004621682292354417,0.0,0.0,0.004885778423346098,0.0,0.030503103129539154,0.0,0.0,0.0,0.04331176548263568,0.08319028126237951,0.001320480654958405,0.05083850521589859,0.0,0.04898983229895682,0.0632510233725076,0.0038293938993793743,0.0,0.0,0.0,0.017430344645450943,0.0,0.055460187508253,0.0,0.014921431401029975,0.0,0.01861877723491351,0.00541397068532946,0.060345965931599105,0.0003961441964875215,0.019939257889871914,0.0,0.0,0.0,0.020335402086359436,0.0,0.0,0.002244817113429288,0.06853294599234121,0.03578502574937277
TP9,0.00953210959202571,0.0,0.02429326216024838,0.003377090255460537,0.03665777003104744,0.01280026145214881,0.0,0.11776240535976905,0.0,0.01764802004466474,0.0,0.0,0.008006972057301595,0.05539517402908655,0.025382646113622745,0.014870090963560107,0.016830982079633967,0.03671223922871616,0.006917588103927229,0.0,0.004194128220491312,0.006209488534233891,0.0,0.01443433738221036,0.047497140367122395,0.004466474208834904,0.022441309439511958,0.017593550846996025,0.037202462007734624,0.0009259763603682117,0.0,0.0,0.0,0.031265319461844326,0.0002723459883435917,0.0021787679067487337,0.03382537175227409,0.02037147992810066,0.036603300833378725,0.02587286889264121,0.013998583800860614,0.028323982787733536,0.008442725638651343,0.021787679067487336,0.0023421754997548887,0.015469252137916008,0.03349855656626178,0.004194128220491312,0.006209488534233891,0.028814205566752002,0.0,0.03164660384552535,0.012745792254480092,0.0124734462661365,0.0,0.003377090255460537,0.014870090963560107,0.048532055122828044,0.0,0.021733209869818616
CP5,0.02265597769257581,0.06500522830254445,0.0109794353433252,0.0,0.12530498431509238,0.008191007319623562,0.0,0.0,0.18299058905542,0.10020913210177762,0.05838271174625305,0.0,0.0,0.0,0.010456605088881143,0.0,0.0,0.0,0.0146392471244336,0.0,0.0,0.0,0.0,0.0,0.04548623213663297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0475775531544092,0.0,0.0,0.0,0.0,0.0,0.03136981526664343,0.0,0.04130359010108051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09933774834437085,0.0,0.0,0.0,0.04165214360404322,0.0,0.060299756012547924,0.02474729871035204,0.0027884280237016382,0.006622516556291391
CP1,0.014571005917159763,0.029068047337278108,0.027292899408284024,0.0,0.07026627218934911,0.02514792899408284,0.0,0.02440828402366864,0.042677514792899406,0.13942307692307693,0.021301775147928994,0.0,0.0,0.022263313609467456,0.033357988165680474,0.0,0.013757396449704142,0.021153846153846155,0.00628698224852071,0.0,0.0045118343195266275,0.0,0.0,0.03084319526627219,0.04785502958579882,0.001183431952662722,0.0,0.0,0.013091715976331362,0.0,0.0,0.0,0.0,0.016420118343195265,0.021671597633136093,0.0,0.016346153846153847,0.011686390532544378,0.021967455621301774,0.004585798816568047,0.0253698224852071,0.0117603550295858,0.01775147928994083,0.0121301775147929,0.0065828402366863905,0.0,0.02026627218934911,0.004142011834319527,0.008062130177514793,0.029659763313609467,0.04260355029585799,0.0045118343195266275,0.016789940828402367,0.03165680473372781,0.004215976331360947,0.0,0.027736686390532544,0.035355029585798815,0.0,0.02026627218934911
