,Fp1,Pz,P4,CP2,AF7,AF3,AFz,P2
Fp1,0.26865671641791045,0.0,0.0,0.0,0.26865671641791045,0.0,0.26865671641791045,0.19402985074626866
Pz,0.0,0.24806201550387597,0.24806201550387597,0.24806201550387597,0.0,0.2558139534883721,0.0,0.0
P4,0.0,0.24806201550387597,0.24806201550387597,0.24806201550387597,0.0,0.2558139534883721,0.0,0.0
CP2,0.0,0.24806201550387597,0.24806201550387597,0.24806201550387597,0.0,0.2558139534883721,0.0,0.0
AF7,0.26865671641791045,0.0,0.0,0.0,0.26865671641791045,0.0,0.26865671641791045,0.19402985074626866
AF3,0.0,0.24,0.24,0.24,0.0,0.28,0.0,0.0
AFz,0.26865671641791045,0.0,0.0,0.0,0.26865671641791045,0.0,0.26865671641791045,0.19402985074626866
P2,0.25193798449612403,0.0,0.0,0.0,0.25193798449612403,0.0,0.25193798449612403,0.2441860465116279
