,Fp1,F3,Pz,P4,CP2,AF3,AFz,P2
Fp1,0.3148148148148148,0.3055555555555556,0.0,0.0,0.0,0.0,0.3148148148148148,0.06481481481481481
F3,0.3148148148148148,0.3055555555555556,0.0,0.0,0.0,0.0,0.3148148148148148,0.06481481481481481
Pz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CP2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF3,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
AFz,0.3148148148148148,0.3055555555555556,0.0,0.0,0.0,0.0,0.3148148148148148,0.06481481481481481
P2,0.25806451612903225,0.25806451612903225,0.0,0.0,0.0,0.0,0.25806451612903225,0.22580645161290322
