,Fp1,F3,Pz,P4,CP2,AF7,AF3,P2
Fp1,0.24390243902439024,0.24390243902439024,0.0,0.0,0.0,0.24390243902439024,0.0,0.2682926829268293
F3,0.16393442622950818,0.2786885245901639,0.0,0.0,0.0,0.2459016393442623,0.0,0.3114754098360656
Pz,0.0,0.0,0.28,0.28,0.28,0.0,0.16,0.0
P4,0.0,0.0,0.28,0.28,0.28,0.0,0.16,0.0
CP2,0.0,0.0,0.28,0.28,0.28,0.0,0.16,0.0
AF7,0.18181818181818182,0.2727272727272727,0.0,0.0,0.0,0.2545454545454545,0.0,0.2909090909090909
AF3,0.0,0.0,0.25165562913907286,0.25165562913907286,0.25165562913907286,0.0,0.24503311258278146,0.0
P2,0.08547008547008547,0.15384615384615385,0.0,0.0,0.0,0.1282051282051282,0.008547008547008548,0.6239316239316239
