,caudalmiddlefrontal-lh,parsopercularis-lh,parstriangularis-rh,precentral-lh,rostralmiddlefrontal-lh,rostralmiddlefrontal-rh,superiortemporal-lh,superiortemporal-rh
caudalmiddlefrontal-lh,0.2,0.014814814814814815,0.08148148148148149,0.14814814814814814,0.05185185185185185,0.1037037037037037,0.2,0.2
parsopercularis-lh,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
parstriangularis-rh,0.14492753623188406,0.028985507246376812,0.14492753623188406,0.14492753623188406,0.10144927536231885,0.14492753623188406,0.14492753623188406,0.14492753623188406
precentral-lh,0.17272727272727273,0.01818181818181818,0.1,0.17272727272727273,0.06363636363636363,0.12727272727272726,0.17272727272727273,0.17272727272727273
rostralmiddlefrontal-lh,0.13636363636363635,0.045454545454545456,0.13636363636363635,0.13636363636363635,0.13636363636363635,0.13636363636363635,0.13636363636363635,0.13636363636363635
rostralmiddlefrontal-rh,0.15294117647058825,0.023529411764705882,0.12941176470588237,0.15294117647058825,0.08235294117647059,0.15294117647058825,0.15294117647058825,0.15294117647058825
superiortemporal-lh,0.17391304347826086,0.012422360248447204,0.06832298136645963,0.12422360248447205,0.043478260869565216,0.08695652173913043,0.2484472049689441,0.2422360248447205
superiortemporal-rh,0.17721518987341772,0.012658227848101266,0.06962025316455696,0.12658227848101267,0.04430379746835443,0.08860759493670886,0.24050632911392406,0.24050632911392406
