,caudalmiddlefrontal-lh,parsopercularis-lh,parstriangularis-rh,precentral-lh,rostralmiddlefrontal-lh,rostralmiddlefrontal-rh,superiortemporal-lh,superiortemporal-rh
caudalmiddlefrontal-lh,0.14512922465208747,0.09542743538767395,0.11332007952286283,0.1312127236580517,0.10536779324055666,0.11928429423459244,0.14512922465208747,0.14512922465208747
parsopercularis-lh,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
parstriangularis-rh,0.12814645308924486,0.10983981693363844,0.12814645308924486,0.12814645308924486,0.12128146453089245,0.12814645308924486,0.12814645308924486,0.12814645308924486
precentral-lh,0.13598326359832635,0.100418410041841,0.1192468619246862,0.13598326359832635,0.1108786610878661,0.12552301255230125,0.13598326359832635,0.13598326359832635
rostralmiddlefrontal-lh,0.1262135922330097,0.11650485436893204,0.1262135922330097,0.1262135922330097,0.1262135922330097,0.1262135922330097,0.1262135922330097,0.1262135922330097
rostralmiddlefrontal-rh,0.13024282560706402,0.10596026490066225,0.12582781456953643,0.13024282560706402,0.11699779249448124,0.13024282560706402,0.13024282560706402,0.13024282560706402
superiortemporal-lh,0.13988657844990549,0.09073724007561437,0.10775047258979206,0.12476370510396975,0.1001890359168242,0.11342155009451796,0.16257088846880907,0.16068052930056712
superiortemporal-rh,0.14068441064638784,0.09125475285171103,0.10836501901140684,0.12547528517110265,0.10076045627376426,0.11406844106463879,0.1596958174904943,0.1596958174904943
