,caudalmiddlefrontal-lh,parsopercularis-lh,parstriangularis-rh,precentral-lh,precentral-rh,rostralmiddlefrontal-lh,rostralmiddlefrontal-rh,superiortemporal-lh
caudalmiddlefrontal-lh,0.14539579967689822,0.10339256865912763,0.11793214862681745,0.13408723747980614,0.11954765751211632,0.11147011308562198,0.12277867528271405,0.14539579967689822
parsopercularis-lh,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
parstriangularis-rh,0.12743362831858407,0.11327433628318584,0.12743362831858407,0.12743362831858407,0.12743362831858407,0.12212389380530973,0.12743362831858407,0.12743362831858407
precentral-lh,0.1362126245847176,0.10631229235880399,0.1212624584717608,0.1362126245847176,0.12292358803986711,0.11461794019933555,0.12624584717607973,0.1362126245847176
precentral-rh,0.12784588441331,0.11208406304728546,0.12784588441331,0.12784588441331,0.12784588441331,0.12084063047285463,0.12784588441331,0.12784588441331
rostralmiddlefrontal-lh,0.1259259259259259,0.11851851851851852,0.1259259259259259,0.1259259259259259,0.1259259259259259,0.1259259259259259,0.1259259259259259,0.1259259259259259
rostralmiddlefrontal-rh,0.12931034482758622,0.1103448275862069,0.12586206896551724,0.12931034482758622,0.12758620689655173,0.11896551724137931,0.12931034482758622,0.12931034482758622
superiortemporal-lh,0.14653784219001612,0.10305958132045089,0.11755233494363929,0.13365539452495975,0.11916264090177134,0.1111111111111111,0.12238325281803543,0.14653784219001612
