subject,session,condition,sigma_ratio,sigma_eig,ci_low,ci_high,ci_method,state,window
S16,Sess02,MOTOR_EXECUTION-LEFT,0.9038150243595788,0.9999999999999991,0.8528097988370265,0.9499476465503693,bootstrap,subcritical,fullwin_resp
S16,Sess02,MOTOR_EXECUTION-RIGHT,0.8885876403406893,0.9999999999999998,0.8337726541327913,0.9406619301684088,bootstrap,subcritical,fullwin_resp
S16,Sess02,MOTOR_IMAGERY-LEFT,0.9303804940240271,0.9999999999999996,0.8783253939365927,0.9916798179475623,bootstrap,subcritical,fullwin_resp
S16,Sess02,MOTOR_IMAGERY-RIGHT,0.9103109973631146,1.0000000000000018,0.8509554831704669,0.9685647394136808,bootstrap,subcritical,fullwin_resp
S16,Sess02,MOTOR_EXECUTION,0.8962013323501341,0.9999999999999994,0.8432912264849088,0.945304788359389,bootstrap,subcritical,fullwin_resp
S16,Sess02,MOTOR_IMAGERY,0.9203457456935709,1.0000000000000007,0.8646404385535298,0.9801222786806216,bootstrap,subcritical,fullwin_resp
S16,Sess02,LEFT,0.917097759191803,0.9999999999999993,0.8655675963868096,0.9708137322489658,bootstrap,subcritical,fullwin_resp
S16,Sess02,RIGHT,0.8994493188519019,1.0000000000000009,0.8423640686516292,0.9546133347910448,bootstrap,subcritical,fullwin_resp
S16,Sess02,LEFT_vs_RIGHT,0.017648440339901095,0.0,-0.08904573840423524,0.12844966359733667,bootstrap,delta,fullwin_resp
S16,Sess02,IMAGERY_vs_EXECUTION,0.024144413343436755,0.0,-0.08066434980585924,0.1368310521957128,bootstrap,delta,fullwin_resp
S16,Sess02,ME_LEFT_vs_ME_RIGHT,0.015227384018889567,0.0,-0.08785213133138237,0.116174992417578,bootstrap,delta,fullwin_resp
S16,Sess02,MI_LEFT_vs_MI_RIGHT,0.02006949666091251,0.0,-0.09023934547708812,0.14072433477709545,bootstrap,delta,fullwin_resp
