,entorhinal-lh,frontalpole-lh,frontalpole-rh,isthmuscingulate-rh,parsorbitalis-lh,parstriangularis-lh,superiorparietal-lh,temporalpole-lh
entorhinal-lh,0.46540880503144655,0.0,0.015723270440251572,0.025157232704402517,0.03773584905660377,0.09433962264150944,0.10377358490566038,0.2578616352201258
frontalpole-lh,0.0,0.8095238095238095,0.19047619047619047,0.0,0.0,0.0,0.0,0.0
frontalpole-rh,0.017341040462427744,0.0953757225433526,0.838150289017341,0.04046242774566474,0.0,0.0,0.0,0.008670520231213872
isthmuscingulate-rh,0.04482758620689655,0.0,0.05862068965517241,0.6137931034482759,0.09310344827586207,0.07586206896551724,0.09655172413793103,0.017241379310344827
parsorbitalis-lh,0.013745704467353952,0.0,0.013745704467353952,0.12714776632302405,0.3917525773195876,0.21649484536082475,0.13745704467353953,0.09965635738831616
parstriangularis-lh,0.04834605597964377,0.0,0.0,0.08142493638676845,0.17557251908396945,0.42748091603053434,0.11704834605597965,0.15012722646310434
superiorparietal-lh,0.07547169811320754,0.0,0.0,0.08086253369272237,0.1105121293800539,0.14824797843665768,0.38544474393531,0.19946091644204852
temporalpole-lh,0.1471264367816092,0.0,0.011494252873563218,0.016091954022988506,0.06666666666666667,0.1793103448275862,0.18160919540229886,0.39770114942528734
