,bankssts-lh,entorhinal-lh,fusiform-lh,inferiortemporal-lh,isthmuscingulate-rh,lingual-lh,middletemporal-lh,parahippocampal-lh
bankssts-lh,0.3870967741935484,0.055299539170506916,0.03225806451612903,0.02304147465437788,0.1382488479262673,0.03686635944700461,0.3087557603686636,0.018433179723502304
entorhinal-lh,0.044061302681992334,0.18007662835249041,0.16475095785440613,0.14942528735632185,0.1360153256704981,0.16666666666666666,0.011494252873563218,0.1475095785440613
fusiform-lh,0.03308823529411765,0.17830882352941177,0.17463235294117646,0.16176470588235295,0.11397058823529412,0.17647058823529413,0.003676470588235294,0.15808823529411764
inferiortemporal-lh,0.030360531309297913,0.16698292220113853,0.18026565464895636,0.17647058823529413,0.10246679316888045,0.17267552182163187,0.0,0.17077798861480076
isthmuscingulate-rh,0.11977715877437325,0.14206128133704735,0.116991643454039,0.10306406685236769,0.23676880222841226,0.12534818941504178,0.0584958217270195,0.09749303621169916
lingual-lh,0.035916824196597356,0.18147448015122875,0.17013232514177692,0.15500945179584122,0.12287334593572778,0.17580340264650285,0.005671077504725898,0.15311909262759923
middletemporal-lh,0.3263888888888889,0.006944444444444444,0.0,0.0,0.0763888888888889,0.0,0.5833333333333334,0.006944444444444444
parahippocampal-lh,0.025454545454545455,0.17272727272727273,0.18363636363636363,0.1709090909090909,0.09818181818181818,0.1781818181818182,0.0018181818181818182,0.1690909090909091
