,Fp1,FT9,Oz,FT10,F8,Fp2,AF7,F2
Fp1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT9,0.0,0.4226190476190476,0.39285714285714285,0.18452380952380953,0.0,0.0,0.0,0.0
Oz,0.0,0.40236686390532544,0.41420118343195267,0.1834319526627219,0.0,0.0,0.0,0.0
FT10,0.0,0.33695652173913043,0.33695652173913043,0.32608695652173914,0.0,0.0,0.0,0.0
F8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
