,Fp1,FT9,P8,T8,F4,F8,Fp2,AF7
Fp1,0.3157894736842105,0.0,0.0,0.0,0.029239766081871343,0.32748538011695905,0.32748538011695905,0.0
FT9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P8,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
T8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F4,0.2608695652173913,0.0,0.0,0.0,0.21739130434782608,0.2608695652173913,0.2608695652173913,0.0
F8,0.2644230769230769,0.0,0.0,0.0,0.02403846153846154,0.375,0.33653846153846156,0.0
Fp2,0.27638190954773867,0.0,0.0,0.0,0.02512562814070352,0.35175879396984927,0.34673366834170855,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
