,Fp1,FT9,P8,T8,F4,F8,Fp2,AF7
Fp1,0.3508771929824561,0.0,0.0,0.0,0.0,0.0,0.3483709273182957,0.3007518796992481
FT9,0.0,0.3333333333333333,0.38095238095238093,0.2857142857142857,0.0,0.0,0.0,0.0
P8,0.0,0.2692307692307692,0.5,0.23076923076923078,0.0,0.0,0.0,0.0
T8,0.0,0.35,0.35,0.3,0.0,0.0,0.0,0.0
F4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.3486005089058524,0.0,0.0,0.0,0.0,0.0,0.3486005089058524,0.30279898218829515
AF7,0.33424657534246577,0.0,0.0,0.0,0.0,0.0,0.3315068493150685,0.33424657534246577
