,Fp1,FT9,Oz,FT10,F8,Fp2,AF7,F2
Fp1,0.3941631504922644,0.007032348804500703,0.04254571026722925,0.009845288326300985,0.028832630098452883,0.29887482419127986,0.2180028129395218,0.0007032348804500703
FT9,0.009271523178807948,0.3858719646799117,0.19381898454746138,0.22472406181015453,0.018543046357615896,0.0008830022075055188,0.008388520971302429,0.15849889624724062
Oz,0.0379585326953748,0.1416267942583732,0.35023923444976074,0.17288676236044656,0.047208931419457735,0.03700159489633174,0.03763955342902711,0.17543859649122806
FT10,0.010960906101571063,0.1885275849470223,0.19729630982827914,0.37449762513701135,0.04457435147972232,0.0,0.02009499451954695,0.1640482279868469
F8,0.05886575735821967,0.03015075376884422,0.10624551328068917,0.0882986360373295,0.4852835606604451,0.11486001435750179,0.002871500358937545,0.11342426417803302
Fp2,0.3152530032763014,0.00036403349108117945,0.042955951947579174,0.0,0.05642519111758282,0.4149981798325446,0.15362213323625773,0.016381507098653075
AF7,0.3169620253164557,0.009620253164556962,0.05974683544303797,0.027848101265822784,0.0015189873417721519,0.21316455696202533,0.370126582278481,0.0010126582278481013
F2,0.00040617384240454913,0.1445978878960195,0.22217709179528838,0.1803411860276198,0.06376929325751422,0.018277822908204712,0.00040617384240454913,0.37002437043054426
