,Fp1,FT9,P8,T8,F4,F8,Fp2,AF7
Fp1,0.26666666666666666,0.0,0.275,0.0,0.0,0.0,0.25,0.20833333333333334
FT9,0.0,0.39869281045751637,0.0,0.39215686274509803,0.20915032679738563,0.0,0.0,0.0
P8,0.23076923076923078,0.0,0.36363636363636365,0.0,0.0,0.0,0.23076923076923078,0.17482517482517482
T8,0.0,0.36942675159235666,0.0,0.4267515923566879,0.20382165605095542,0.0,0.0,0.0
F4,0.0,0.33507853403141363,0.0,0.33507853403141363,0.3298429319371728,0.0,0.0,0.0
F8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.2619047619047619,0.0,0.2777777777777778,0.0,0.0,0.0,0.2619047619047619,0.1984126984126984
AF7,0.25510204081632654,0.0,0.25510204081632654,0.0,0.0,0.0,0.24489795918367346,0.24489795918367346
