,Fp1,FT9,Oz,FT10,F8,Fp2,AF7,F2
Fp1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oz,0.0,0.0,0.33093525179856115,0.0,0.3381294964028777,0.0,0.0,0.33093525179856115
FT10,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
F8,0.0,0.0,0.29559748427672955,0.0,0.4025157232704403,0.0,0.0,0.3018867924528302
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F2,0.0,0.0,0.31654676258992803,0.0,0.34532374100719426,0.0,0.0,0.3381294964028777
