,Fp1,FT9,Oz,FT10,F8,Fp2,AF7,F2
Fp1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT9,0.0,0.52,0.48,0.0,0.0,0.0,0.0,0.0
Oz,0.0,0.19402985074626866,0.8059701492537313,0.0,0.0,0.0,0.0,0.0
FT10,0.0,0.0,0.0,0.4943820224719101,0.5056179775280899,0.0,0.0,0.0
F8,0.0,0.0,0.0,0.3813559322033898,0.6186440677966102,0.0,0.0,0.0
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
